project_id,repo,path,bytes,lines,sha256,role,#,confidence,basis
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/system_ch32l103.c,22816,755,049a7db6afcb19b707ed2dc1f093803837e6543ba594c94c0d00ea24c2339752,startup,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/system_ch32l103.c
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/system_ch32l103.h,1009,30,8bde732da5d432aa94bae3561c44ec5d303e0531bdec2face9a97f13fe03a419,startup,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/system_ch32l103.h
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_conf.h,1214,38,39e7a9e5702fa6d0c9985929d902f2f2b7ac16daca991a08742dea50d6aa30c0,support,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_conf.h
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_it.c,1354,47,ac9c026b0dac8dfd4d6aa6655fb25dd5a542de1973fcf3fb97594d49216079ab,support,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_it.c
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_it.h,762,21,13c9b29bbd50521e2731519ca75c1b5b1f062acf404a9c7a5b99c5912b5e659a,support,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_it.h
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_usbfs_device.c,28295,678,451054cf3537bd40e80e0b18f9025017a924356c5422e029448099165cb37613,usb,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_usbfs_device.c
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_usbfs_device.h,3916,91,76435985ee9abc0b2a37e35d546a50bd1cd890bb9a567edcfe505704fd853f6e,usb,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/ch32m030_usbfs_device.h
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.c,12877,460,47fa0365c80e20662fdbb8abb91722ee85eb3ef9e994ebecb5ca34e0cfea64d3,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.c
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,2024,89,2fffad2011da792e0e4949ba9f45a5dba004db055e25bb31e00ff71a15e497d8,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/main.c,2769,98,48b95f66cacd5d53f5ef369ecb8d05ded94dd456e7535f917d80724cbaaaae38,entry,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/main.c
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/system_ch32m030.c,17228,576,95c2ac93ac8df89a35951235f47557b10ac3ec5529ef2e757197909ca751105f,startup,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/system_ch32m030.c
evt-m030-iap,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/system_ch32m030.h,1054,33,f1b2504249fbd1f31276de01400d5862e357ba05247f094c71975b9acf31485a,startup,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/system_ch32m030.h
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/Ld/Link.ld,3428,161,3e72cd5285f024991968a65976bcfdd848138daff29c91637d4b459b3affa203,linker,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/Ld/Link.ld
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_conf.h,1214,38,39e7a9e5702fa6d0c9985929d902f2f2b7ac16daca991a08742dea50d6aa30c0,support,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_conf.h
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_it.c,1354,47,ac9c026b0dac8dfd4d6aa6655fb25dd5a542de1973fcf3fb97594d49216079ab,support,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_it.c
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_it.h,762,21,13c9b29bbd50521e2731519ca75c1b5b1f062acf404a9c7a5b99c5912b5e659a,support,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_it.h
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_usbfs_device.c,28295,678,451054cf3537bd40e80e0b18f9025017a924356c5422e029448099165cb37613,usb,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_usbfs_device.c
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_usbfs_device.h,3916,91,76435985ee9abc0b2a37e35d546a50bd1cd890bb9a567edcfe505704fd853f6e,usb,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/ch32m030_usbfs_device.h
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.c,7628,259,a23e94c9b885717b2457d43b56ceb300c92b204718a7b7ffc6c87314a894588b,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.c
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,1919,85,7ee94ff1b7eaf28396ef651c60a9440333627b02d51dc7a455ad7303bd3bd7ae,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/main.c,3356,126,87bdee2187cf97cde52eea4e98098bdb70b1fb445bb0d92c309d13128e9d2bdf,entry,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/main.c
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/system_ch32m030.c,17228,576,95c2ac93ac8df89a35951235f47557b10ac3ec5529ef2e757197909ca751105f,startup,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/system_ch32m030.c
evt-m030-app,CH32M030,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/system_ch32m030.h,1054,33,f1b2504249fbd1f31276de01400d5862e357ba05247f094c71975b9acf31485a,startup,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/system_ch32m030.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Debug/debug.c,6444,230,10ed6005de20ad092fe211da0d7985220b527dec7f6be73d1df33db364e2a49b,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Debug/debug.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Debug/debug.h,2147,87,d73af7b80d532c43b75a22144b0f87d7e66a874bf3ad47bdf2f16b54cb983ac1,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Debug/debug.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Ld/V3F/Link_v3f.ld,5077,210,60fc75114e5b8fd3670f9040dc55db70fa4377f9b689cd665e3af1e79cef994d,linker,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Ld/V3F/Link_v3f.ld
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Ld/V5F/Link_v5f.ld,5119,210,d0170d0db031757bba6e527a59bf9209cfad3cbea583bd78b41cb33d749e467f,linker,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Ld/V5F/Link_v5f.ld
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbfs_device.c,24947,569,578208d26f8d2ad5abd7e7c070d56ee6389e9e5253041a798eb099227d48262d,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbfs_device.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbfs_device.h,3413,83,a16013a19536571c1373d7d8ce0b52fb3b8786b9b5167f41de228ef08b09d4fb,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbfs_device.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbhs_device.c,25205,607,dd10be033ade45a1e8e685cd95caaf85a6a4ec72e5f7a0539a5cbf8a3934379d,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbhs_device.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbhs_device.h,3587,88,a3999ade8017a4efaecb685a88a82d9ca6597965e44b38e70b5f0c926f325c46,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbhs_device.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_desc.c,8629,224,1c2951fe2229136dfa3f1d99ae432085f5b946e4decba683841cebc06c0c4c40,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_desc.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_desc.h,2651,72,620e28acef18e379af9f9e647aa5cd223af591218bd1c46f46acdf377bcd8979,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_desc.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_inf.c,3639,119,ecf13d5140b4de61169d5d45c2c520a082f161c3771fc2c0ce2a1c21fb4c191c,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_inf.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_inf.h,1919,46,98979adef824cf53754296d3b48552f590f5b472fb51739e72c04c0c7143100b,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_inf.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/flash.c,994,32,9ec84c722ed166b201071b651366b75bd9b83e51eb409243142a781d5142e138,flash,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/flash.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/flash.h,754,23,d84a2b5fe388baf8ded995966f96d017c1f0eb856b7965d81d471c90ff103a2b,flash,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/flash.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c,2917,105,3e070008fe46bad80c2fdb396b020705ef3df1e71688529af3cf1d6a23260e76,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.h,954,36,cba0d322fecfa2bad0f61aa36727b646d0e958c6d603b8f3c1c640285934953e,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c,13466,474,9d489e68dc73fad4f6795b2425931f471eedb1ed75f49dbcda4312b644cc5c32,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,1833,82,6d9226eb89e6dddabeebb6a2e7cba309dfd5bf6f162526f646b50a19f27b2c49,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/ch32h417_conf.h,1886,65,992e14c0f2d5405356918991f8b57e7daf945cb517916858b3cf643e81a13b39,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/ch32h417_conf.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/ch32h417_it.c,1686,60,1687c6bebe3b492075ff3ad4e1a3419283e1cbc7ccc9b85db5c9e0cd4464a337,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/ch32h417_it.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/ch32h417_it.h,736,21,6d42a4ab1b792cd4e5329a4b14b9f4c30b12fc3dfaf99c8fa006c843238e39fe,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/ch32h417_it.h
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/main.c,1744,67,1809de0b401ccaec798122ecad8b65adec2323df32eac920bb58cebbda9a8726,entry,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/main.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/system_ch32h417.c,25588,786,614720b55a4155b3d494de73e72a49939819d98fb2833019bb6e05513191c683,startup,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/system_ch32h417.c
evt-h417-v3f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/system_ch32h417.h,1118,35,c24dc9fd5b2ddbd6e7da510f0d19f3087dba1330995348d74599fcc8f3bc839a,startup,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V3F/User/system_ch32h417.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Debug/debug.c,6444,230,10ed6005de20ad092fe211da0d7985220b527dec7f6be73d1df33db364e2a49b,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Debug/debug.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Debug/debug.h,2147,87,5fc5d2f65480d34fe981acddba0be11e61d9955f62b14b9e8a9ed96d9ea4020a,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Debug/debug.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Ld/V3F/Link_v3f.ld,5078,210,c4c3e981409bea25cc74bec8451ee721159f4a2913b37d014b0bf89984e9a325,linker,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Ld/V3F/Link_v3f.ld
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Ld/V5F/Link_v5f.ld,5119,210,d0170d0db031757bba6e527a59bf9209cfad3cbea583bd78b41cb33d749e467f,linker,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Ld/V5F/Link_v5f.ld
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbfs_device.c,21635,565,c3b52ab016357094915e00d1613e02c60d5eb465a7762c4f6e99d8db51cbfee3,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbfs_device.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbfs_device.h,3413,83,a16013a19536571c1373d7d8ce0b52fb3b8786b9b5167f41de228ef08b09d4fb,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbfs_device.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbhs_device.c,25223,608,a85d1cae33bf7c7fbb5891ee7e14252995fbe5a6b7471db72f659378f945998e,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbhs_device.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbhs_device.h,3587,88,a3999ade8017a4efaecb685a88a82d9ca6597965e44b38e70b5f0c926f325c46,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbhs_device.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_desc.c,8634,224,3a94721c6f727b0a0384b0d6dfb4d76500c65594e81075652ad096a79027cb79,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_desc.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_desc.h,2651,72,c5e19bd5eec629842e05988a8874e202402c955f796942ec53beaed334ecbdc1,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_desc.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_inf.c,3641,120,ddd5fbe489a6b18773e476e8de9c49da7f7378ac16c1ae079a586243253bed80,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_inf.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_inf.h,1919,46,e628d372048afa7c0cd26227ae6b6edaa3ac5a7bafe19bb111512d6f659bdf47,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_inf.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/flash.c,994,32,9ec84c722ed166b201071b651366b75bd9b83e51eb409243142a781d5142e138,flash,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/flash.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/flash.h,754,23,d84a2b5fe388baf8ded995966f96d017c1f0eb856b7965d81d471c90ff103a2b,flash,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/flash.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c,3328,120,6d4ecb5f44d9e0c7bc2b56f385b522fa55a9d25740ef47fa738c145b2e150f36,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.h,958,37,7705985f99227f509378a22ba8fc231874aa3fe075ea77dba029ba1336c604e7,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c,8679,294,6cc66607664dc2e421a54fecb87b0139a807dd1fe2faa48682e30256d5ecf6b2,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,1833,82,6d9226eb89e6dddabeebb6a2e7cba309dfd5bf6f162526f646b50a19f27b2c49,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/ch32h417_conf.h,1886,65,992e14c0f2d5405356918991f8b57e7daf945cb517916858b3cf643e81a13b39,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/ch32h417_conf.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/ch32h417_it.c,1336,47,da5376c8d02f61f06feff32c78f6af1b6f86836390adbe4d0f66931f260b5acd,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/ch32h417_it.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/ch32h417_it.h,736,21,6d42a4ab1b792cd4e5329a4b14b9f4c30b12fc3dfaf99c8fa006c843238e39fe,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/ch32h417_it.h
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/main.c,1744,67,1809de0b401ccaec798122ecad8b65adec2323df32eac920bb58cebbda9a8726,entry,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/main.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/system_ch32h417.c,25588,786,614720b55a4155b3d494de73e72a49939819d98fb2833019bb6e05513191c683,startup,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/system_ch32h417.c
evt-h417-v3f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/system_ch32h417.h,1118,35,c24dc9fd5b2ddbd6e7da510f0d19f3087dba1330995348d74599fcc8f3bc839a,startup,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V3F/User/system_ch32h417.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Debug/debug.c,6444,230,10ed6005de20ad092fe211da0d7985220b527dec7f6be73d1df33db364e2a49b,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Debug/debug.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Debug/debug.h,2147,87,d73af7b80d532c43b75a22144b0f87d7e66a874bf3ad47bdf2f16b54cb983ac1,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Debug/debug.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Ld/V3F/Link_v3f.ld,5077,210,60fc75114e5b8fd3670f9040dc55db70fa4377f9b689cd665e3af1e79cef994d,linker,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Ld/V3F/Link_v3f.ld
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Ld/V5F/Link_v5f.ld,5119,210,d0170d0db031757bba6e527a59bf9209cfad3cbea583bd78b41cb33d749e467f,linker,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/Ld/V5F/Link_v5f.ld
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbfs_device.c,24947,569,578208d26f8d2ad5abd7e7c070d56ee6389e9e5253041a798eb099227d48262d,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbfs_device.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbfs_device.h,3413,83,a16013a19536571c1373d7d8ce0b52fb3b8786b9b5167f41de228ef08b09d4fb,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbfs_device.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbhs_device.c,25205,607,dd10be033ade45a1e8e685cd95caaf85a6a4ec72e5f7a0539a5cbf8a3934379d,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbhs_device.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbhs_device.h,3587,88,a3999ade8017a4efaecb685a88a82d9ca6597965e44b38e70b5f0c926f325c46,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/ch32h417_usbhs_device.h
